__label__4	我 的 赛马 活动 怎么 是 0 个 呢
__label__5	商家 结款 在 哪里 查
__label__1	我 开通 了 小金库 可以 关掉 吗 ？
__label__0	为什么 延迟 报备 了 ， 还有 预警
__label__0	这个 长时间 不 发货 的话 会 对 我们 有 影响 吗
__label__5	不同 的 店铺 是否 可以 使用 不同 的 京东 钱包 账户 提现
__label__5	收款 提 现在 哪里
__label__0	延迟 发货 怎么 报备 来 着
__label__5	店铺 怎么 绑定 钱包
__label__5	拼购 店 结算 周期 是 多长时间
__label__4	新版 - App 家装 城 素材 提报
__label__5	代收 配送费 这个 是 什么
__label__5	我 商家 的 账户 余额 在 哪里 查看 呢
__label__5	你好 ， 我 想 问 一下 结算 单 怎么 确认
__label__6	添加 无 品牌 商品 怎么弄
__label__0	你好 ， 快递 单 号 输入 错误 ， 顾客 已经 收到 货 ， 平台 提示 出库 揽件 超时 ， 怎么 处理 ？
__label__4	报名 产品 没有 生效
__label__5	在 哪里 点击 收款
__label__5	京东 钱包 结算 的 国庆 期间 会到 账 不
__label__5	消费者 在 哪里 可以 查看 3c 认证
__label__5	京东 账户 余额 怎么 提现 到 银行卡
__label__9	拼购 在 哪里 新建
__label__1	企业 金库 没有 开通 ， 是不是 里面 的 钱 就 不能 拿 出来
__label__5	京东 收 货款 多久 打入 京东 钱包 ？
__label__4	活动 报名 要求 在 哪里 查询
__label__0	怎么 取消 物流 时效
__label__9	京东 拼购   怎么 设置
__label__0	怎么 设置 时效 模板
__label__8	给 客户 补 差价 ， 怎么 补 呢
__label__8	服务 单 赔付 上限 是 多少
__label__5	  为什么 产生 pop 促销 推广 服务费 扣费
__label__6	增加 商标 加 不了
__label__5	我 开通 T1 了 还有 一笔 款 3 个 月 了 还 没到 账
__label__4	怎么 查看 之前 报名 了 哪些 活动 ？
__label__5	京东 快递 的 结算 单 怎么 查
__label__5	京东 钱包 能解 绑 吗
__label__0	店铺 发货 时效 在 哪里 设置
__label__1	小金库 的 钱 可以 体现
__label__4	活动 海报 哪里 下载 模板
__label__2	拼购 成功 了 为什么 只有 一个 订单 不是 应该 有 2 个 订单 吗 ？
__label__5	我 的 钱 怎么 提 不 出来 ？
__label__0	年前 的 订单 最迟 几号 发货 出去 呢
__label__1	企业 金库 要 在 哪里 提现
__label__0	当日 发 可以 开通 吗
__label__0	电话 联系 不上 客户 无法 核实 ， 帮忙 延迟 发货 报备
__label__9	拼购 多久 自动 成团 ？
__label__9	拼购 店 的 客服 电话 哪里 看
__label__5	厂家 配送 ， 选择 的 事 百世 快递 ， 查看 物流 单 号 显示 物品 早已 在 7 天前 被 客户 签收 ， 请问 下 货款 什么 时间 可以 到 账
__label__5	日融 日 账单 扣 的 是 什么
__label__5	结算 管理 在 哪个 地方
__label__5	我 开通 京东 钱包 干嘛 用 的
__label__5	拼购 店 商品 结算 周期 是 多长时间
__label__5	无法 提现 ， 提现 失败 怎么办
__label__6	品牌 授权书 范本
__label__5	商家 提款 在 哪 登陆
__label__0	订单 延迟 发货 报备 不 起来
__label__5	钱包 绑定
__label__6	想要 添加 品牌 怎么弄 授权书
__label__5	怎么 查看 我 的 钱包
__label__6	店铺 商标 可以 更改 吗
__label__5	订单 完成 多久 到 京东 钱包
__label__0	因 天气 原因 延迟 发货 ， 应该 怎么 整体 报备 呢 ？
__label__5	仓储 服务费 如何 申请
__label__0	POP 商家 发货 时效 是 什么
__label__1	京东 众筹 的 活动 端口 在 哪里
__label__5	生成 结算 单要 多长时间
__label__5	京东 金融 和 京东 钱包 一样 吗
__label__1	小金库 从 哪里 载
__label__5	客户 付款 多久 到 钱包
__label__0	延迟 发货 属于 哪 种 违规行为 呢 ？
__label__9	拼购 怎么 才能 设置
__label__5	企业 钱包 的 用户名 在 哪 查看
__label__5	我 的 店铺 货款 在 哪里
__label__0	货到付款 有 延迟 发货 吗
__label__5	那 仓储 结算 怎么 算
__label__5	实名 认证 修改
__label__5	京东 钱包 充值 后 仍然 显示 余额 为 0 ， 这是 什么 原因
__label__5	保价 费 手续费 怎么 结算
__label__5	怎么 看 我 这 开通 的 是 t1 结算
__label__5	回款 怎么 回款
__label__5	  钱包 余额   在 那里  
__label__6	品牌 logo 能 修改 吗
__label__0	超过 48 小时 揽件 ， 有 什么 影响
__label__0	延迟 发货 报备 ， 审核 怎么 这么 慢 ？
__label__5	为什么 我们 店铺 从 年底 开始 就 不 结算 了 呢
__label__5	商家 到 账 时间
__label__4	三免 一 没有 生效
__label__6	产品 清单 的 连接 发 我 下
__label__3	京选 店铺 的 素材 ， 系统 提示 店铺 ID 和 SKU 不 对
__label__6	品牌 被 停用 了 提交 资质 一般 什么 时候 能够 审核 通过
__label__5	订单 确认 收货 后 什么 时候 回款
__label__5	钱包 无法 提现
__label__5	sop 开通 T + 1
__label__9	我 有 个 商品 ， 设置 了 拼购 ， 可以 取消 吗
__label__6	品牌 管理 审核 状态 是 待 分配 是 什么 意思
__label__5	客户 确认 收货 ， 怎么 款 没到 这边 账户
__label__6	品牌 申请 审核 要 多久
__label__2	拼购 的 订单 要 怎么 发货 呢
__label__1	我 没 开通 小金库 如何 提现
__label__5	境外 账户 信息 已经 审核 通过 但是 无法 确认 结算 单
__label__6	有 专营店 的 品牌 授权书 模板 吗 ？
__label__6	怎么 旗舰店 授权书 中英文 模板
__label__5	你好 ， 商家 后台 余额 在 哪里 可以 查看
__label__0	订单 需要 多长时间 内 发货
__label__1	客户 没有 小金库 ， 在 哪里 看
__label__5	已 发货 未到 账 金额 在 哪里 查看
__label__6	每一件 商品 都 是 要 质检 报告 是 吗
__label__6	品牌 管理 授权
__label__2	拼购 订单 发货 时间 有 具体 规定 么
__label__5	为什么 提现 不到 自己 账户 里
__label__5	我 的 拼购 店铺 ， 卖出去 的 商品 怎么 跟 我们 结算
__label__5	买家 确认 收货 后 什么 时候 到 帐
__label__5	没有 网银 怎么 给 京东 钱包 充值
__label__0	京东 商家 怎么 设定 发货 时间
__label__2	在 哪里 处理 调度 中 的 拼购 订单
__label__5	这个 如果 要 结算 运费 ， 需要 怎么 操作 呢
__label__9	拼团 如何 撤销
__label__0	承诺 配送 时效 如何 取消 ？
__label__5	我 想 查询 一下 我 这个 id 的 钱包 注册 了 吗
__label__0	99489829070 订单 已 在 规定 时限 内 发货 揽 收 但 后台 显示 揽收 超时
__label__5	京东 钱包 什么 时候 结算
__label__0	可 出库 时间 改为 48 小时 在 哪里 改
__label__1	企业 金库 提现 之后 ， 一般 多久 到 账
__label__6	商家 入驻 怎么 添加 品牌
__label__2	有 一件 拼购 产品 ， 顾客 下单 了 。 怎么 看 他 的 拼购 成功 与否
__label__5	商家 账户 资金 怎么 提现
__label__5	钱包 怎么 绑定 啊
__label__5	此单 为什么 不 结算 ？
__label__2	没有 开团 的 订单 可以 修改 地址 吗
__label__2	拼购 里 的 订单 后台 怎么 看不到
__label__6	新增 品牌 资质 审核 需要 多久
__label__5	怎么 修改 结算 银行 信息
__label__4	为什么 报名 了 活动 在 素材 里面 看不到 东西
__label__5	如何 进行 钱包 提现
__label__6	产品 清单 ， 表格 模板 在 哪儿 下载 ？
__label__5	资金 帐户 在 哪 ？
__label__5	海 囤 店铺 有网 银钱 包 吗
__label__5	POP 应收 应付 推广 服务费 怎么 交
__label__5	我 开通 T1 为什么 总是 开通 不了 呢
__label__0	已经 延迟 发货 了 怎么办
__label__0	发货 延迟 的 处罚
__label__9	拼购 活动 是 在 哪里 设置 啊 ？
__label__5	T + 1 被 冻结 了 ， 怎么样 才能 解冻 呢
__label__6	品牌 管理 中 如何 删除 品牌
__label__5	我 想 开通 T1 从 哪里 开通 啊
__label__5	怎么 提现 充值 进去 的 推广 金额 呢
__label__5	请问 京东 钱包   企业 和 法人 是 同一 人 还要 实名 吗
__label__6	品牌 已经 申请 ， 不 可以 重复 申请
__label__3	我们 的 品牌 聚效 咋 不 展现 了
__label__5	我们 代扣 的 京东 物流 费在 哪里 可以 查询 到
__label__5	我想 问下   京东 商家 提现 是 怎么弄
__label__3	为什么 京选 店铺 的 出价 是 空白 起 的
__label__4	我 提报 的 活动 怎么 还 没有 生效
__label__0	如何 添加 下单 后 多久 发货
__label__6	企业 品购 店 品牌 授权人 写 谁
__label__4	促销 活动 我们 店铺 后台 怎么 参加 不了 呢
__label__9	参加 拼购 活动 的 商品 打标 吗
__label__9	拼购 在 哪 展示
__label__5	对公 结算 银行账号 是否 必须 和 发票 银行账号 一致 ？
__label__0	如何 延长时间 发货 吗
__label__5	网 银钱 包有 笔 支出
__label__4	我 做 的 满减 促销 怎么 会 被 驳回 呢
__label__6	提示 品牌 已 存在 怎么 处理
__label__5	提现 到 账 时间
__label__6	注册 中 的 商标 可以 添加 品牌 吗 ？
__label__5	钱包 商户 号
__label__3	品牌 贤二有 展示 京选 店铺 但是 贤二 公仔 没 展示 京选 店铺
__label__5	需要 钱包 实名 认证 找 不到 路径 ， 给 我 说 一下
__label__5	京东 提现 现在 在 哪里 操作 了
__label__5	怎么 看 还 没 结算 的 金额 啊
__label__0	当日 发   怎么 开通
__label__5	怎么 核算 返利
__label__6	我 这边 新 的 授权 ， 已经 上传 更新 ， 这边 帮忙 加急 审核 通过 一下
__label__5	请问 在 哪 设置 结算 日起
__label__9	拼购 ID 怎么弄
__label__5	京东 服务费 怎么 交
__label__5	如何 判断 自己 有没有 注册 钱包
__label__0	延迟 发货 赔付 可以 撤销 吗
__label__5	钱包 账号 在 哪里
__label__1	京东 小金库 钱 提 不 出来 怎么回事
__label__5	查询 17 年 11 月 之前 的 月 账单
__label__8	京东 什么 情况 下会 进行 不 通知 商家 的 情况 下 直接 进行 理赔 退款 给 客户
__label__5	京东 后台 在 哪里 查 提现 记录 呢
__label__5	京东 钱包 怎么 进不去 了
__label__0	订单 超过 多久 发货 才 需要 报备
__label__9	这个 拼团 活动     的 拼购 id 是 什么 ？  
__label__5	保价 费 结算 到 什么 地方
__label__5	你好 ， 怎么 导不出 5 月 月 账单 啊 ？
__label__5	货款 是 自动 转 到 京东 钱包 吗
__label__9	个人 开 的 拼 购店 是否 能 报名 拼购 活动 ？
__label__4	这个 活动 报错 价格 了 还有 什么 办法 补救 吗
__label__0	无法 创建 配送 时效 模板
__label__5	账单 查询 无法 进去
__label__9	这个 微信 拼团 是 怎么 报名
__label__5	买家 确认 收货   金额 什么 时候 到 账
__label__5	交易 成功 的 钱 在 哪里 取出
__label__5	对账 完 讷讷 个 高 提现 么
__label__6	请问 销售 大米 需要 质检 报告 吗
__label__0	关闭 当日 发
__label__5	请问 钱包 权限 在 哪里
__label__0	客户 下单 后要 多久 发货
__label__9	拼购 怎么 设置 1
__label__0	如何 设置 三日 内 发货
__label__0	中秋 国庆 放假 的话 ， 这个 发货 时长 是 多久
__label__0	顾客 退货 还 需要 延迟 发货 报备 吗 ？
__label__0	商家 发货 有 时间 限制 吗
__label__5	商户 收款 后 多久 会到 帐
__label__9	在 哪里 设置 拼购  
__label__5	京东 账户 里 的 京东 钱包 在 那里
__label__6	申请 新 品牌 的 时候 出来 很多 个 有 什么 区别
__label__6	入驻 京东 的 品牌 授权书 怎么 设置
__label__2	成功 的 拼购 订单 在 哪里 看
__label__6	报关 清单 怎么 上传
__label__5	钱包 的 余额 怎么 查看
__label__5	京东 拼购 店 货款 货款 结算 周期 多久
__label__9	京东 拼团 能 修改 吗
__label__5	怎么 开通 网银 T + 1
__label__6	怎么 上传 品牌 LOGO 图
__label__5	怎么 设置 钱包 的 支 账户
__label__5	修改   结算 银行 信息  
__label__5	确认 收货 的 订单 钱 在 哪里
__label__4	第二个 半价 怎么 设置
__label__5	FBP 结算 单打 不 开
__label__5	我 的 账户 金额 有 问题 ， 我要 联系 谁 处理
__label__0	当日 发 服务 开通
__label__6	你好 ， 我 想 入驻 京东 白酒 类目 卖家 ， 除了 重点 招商 品牌 ， 其他 品牌 的 白酒 是不是 必须 要 拿 厂家 的 一级 授权
__label__5	  开通 企业 钱包  
__label__4	为什么 我 报名 的 促销 活动
__label__0	请问 一下 我们 清明节 放假 了 三天 当天 晚上 有 一个 订单 上班 之后 才 发货 的 今天 进行 了 报备 这样 可以 吗
__label__5	这个 京东 钱包 怎么 开通
__label__9	拼购 设置 错误 了 怎么 删除 修改
__label__5	一个 京东 钱包 多个 店铺 用 还 能 设置 主 账号 吗
__label__1	众筹 入口 在 哪
__label__5	怎么 查 钱包 商户 号
__label__5	结算 银行 验证 为什么 银行 打款 失败 呢
__label__6	商标 授权书 模板 在 哪 下载
__label__0	小店 的 延迟 发货 报备 已经 提交 申请 了 ， 麻烦 审核 下 哦
__label__6	品牌 资质 审核 时间 要 多久
__label__6	品牌 授权 无法 更改
__label__6	品牌 等级 在 哪里 查
__label__5	收款 账户 在 哪里 查
__label__6	品牌 资质 过期 怎么 删除
__label__5	在 哪里 实名 认证
__label__0	延迟 发货 紧急 备报 什么 时候 审核
__label__6	选择 品牌 点击 不了 ？
__label__5	提现 为什么 不到 账
__label__8	客户 收到 货 怎么 申请 退 差价
__label__1	京东 小金库 的 钱 怎么 转出 到 银行卡
__label__5	你好 ， 请问 如何 查询   新 对 账单 应付 未 处理    
__label__5	提示 账户 有 欠款 需要 在 哪里 查看 明细
__label__0	延迟 发货 赔付 确认 之后 ， 超出 时间 未 发货 还会 赔付 吗
__label__5	账号 金额 无法 提现
__label__5	京东 钱包 怎么 登陆  
__label__5	这样 的 ， 我 想 导出 6 月 订单 数据 对账 怎么 导出
__label__5	  月 账单 为什么 下载 打开 是 乱码  
__label__5	京东 钱包 里 的 余额 如何 提现
__label__9	为什么 设置 好 了 京东 拼购 却 显示 此 商品 不能 购买
__label__9	我 设置 拼团 时间 是 1 小时 的 怎么 会 还 没 拼团 成功 呢
__label__6	品牌 怎么 加入 搜索 索引
__label__5	月 账单 无法 打开
__label__5	当月 对 账单 当月 查不到 吗
__label__5	订单 完成 了   钱 在 哪里
__label__1	申请 小金库 审核 失败 如何 办
__label__5	账户 余额 可以 提现 吗
__label__1	怎么 把 金库 钱 提到 账户 里面
__label__6	商标 变更 证明 是 什么 ？
__label__4	怎么 设置 店铺 满减 劵
__label__5	订单 结算 查询 在 哪里
__label__6	专卖店 模板 在 哪 下载
__label__0	超时 揽活 订单 如何 处理
__label__4	  滋补 养生 馆 2019   活动 有 什么 效益
__label__5	确认 收货 的 钱 去 哪里 了
__label__6	商标注册 证 的 有效期 怎么 填写
__label__5	T + 1 开通 审核 需要 多久
__label__0	在 哪里 可以 修改 发货 到货 时间 啊
__label__9	怎么 创建 不了 拼购 活动
__label__1	京东 小金库 里 的 钱 可以 使用 吗
__label__3	品牌 聚效 这里 放不出 展现
__label__1	小金库 在 哪里 开通
__label__0	中秋节 发货 时效 有 调整 嘛
__label__0	当日 发 模板 设置 不 可以 选择 周日 不 发货 吗 ？
__label__5	仓储 费用 没有 明细
__label__5	新版 结算 在 哪里 提现
__label__4	9 块 9 频道 报名 的 流程 是 什么 ？
__label__5	京东 钱包 提 现有 手续费 嘛
__label__4	  平台 级 促销 属于 什么 事业部 活动 还是 类目 活动 还是 正常 活动 呢  
__label__6	我们 的 品牌 审核 应该 找 谁 呢
__label__5	亲 ， 怎么 在 后台 导出 结算 、 广告 联盟   提款 手续费   等
__label__6	我要 增加 品牌 怎么 处理
__label__0	延迟 发货 处罚 ， 积分 超过 7 分后 会 怎样
__label__5	商家 钱包 是 几号 结算 的  
__label__5	怎么 开通 网银 支付
__label__5	钱包 提现 ， 但是 没有 青岛 银行 ， 是 不 支持 吗
__label__0	是 下单 后 48 小时 内 必须 有 快递 揽收 信息 是 吗 ？
__label__0	紧急 报备 一般 多久 通过 审核
__label__5	未结算 单据 哪里 查 的
__label__6	怎么 添加 品牌 资质
__label__5	企业 钱包 开通 审核 被 驳回 怎么 修改
__label__9	如何 取消 拼购 活动
__label__4	京东 活动 报名 的 商品 SKU 指 哪个 ？
__label__5	结算 款 一般 需要 审核 多久
__label__0	多久 是 延迟 发货
__label__5	怎么 结算 提现 ？
__label__5	t + 1 都 显示 开通 了 ， 为什么 我 的 后台 没有 这个 服务 呢
__label__6	品牌 入驻 时   国际品牌 和 国内 品牌 的 区别
__label__5	结算 的 钱 怎么 才能 进入 京东 钱包 里
__label__6	为什么 专卖店 可以 有 几个 品牌
__label__5	结算 单 每个 月 几号 发给 我
__label__5	京东 钱包 数字证书 在 哪里 更新
__label__2	拼购 订单 如果 没有 人 参团 ， 多长时间 自动 成团
__label__6	申请 品牌 需要 多长时间
__label__5	请问 怎么 确认 结算 单
__label__6	申请 新 品牌 ， 你们 审核 要 多久
__label__6	我要 换个 商标     要 怎么 做
__label__4	  9 块 9 频道 活动 活动 不 可以 参加  
__label__5	提现 未到 账
__label__0	发货 模板 时效 在 哪
__label__8	赔付 管理 在 哪里 开通
__label__5	每笔 订单 的 交易 服务费 是 多少
__label__5	t + 1 结算 怎么 操作
__label__5	京东 子 账户 有 权限 登录 京东 钱包 吗
__label__0	pop 配送 时效 预警 是 多长时间
__label__5	京东 钱包 体现 要 不要 手续费
__label__4	活动 填写表格 有 模板 吗
__label__6	京东 品牌 授权 模板 在 哪 ？
__label__5	京东 金融 查询 我 的 账户 余额 怎么 进 ？
__label__5	京东 钱包 用户名 怎么 找回
__label__6	店铺 可以 换 品牌 吗
__label__6	修改 宝贝 品牌
__label__4	您好   参加 618 活动 跨店 满减 需要 我们 自己 创建 优惠券 吗
__label__5	京东 拼购 店 货款 结算 周期 是 多少 时间
__label__5	企业 钱包 的 资金 如何 提现 到 私人 账户
__label__9	如何 参加 拼购
__label__6	商标 怎么 添加
__label__5	偏远地区 增加 的 邮费 是 结算 给 商家 吗
__label__5	不 知道 在 哪里找 京东 金融 商户 中心
__label__6	品牌 logo 在 哪 上传
__label__9	拼购 有 开 直通车 吗
__label__5	对账 明细 下载   入口 在 哪里
__label__5	我们 的 物流 欠费 在 哪 查询
__label__5	可以 告知 下 结算 单 号 查询 路径 在 哪里 吗
__label__1	小金库 可以 提现 到 支付宝 吗
__label__0	店铺 发货 时间 需要 多久 完成 哦
__label__5	我 想 开通 T + 1 结算 方式 是 免费 的 吗
__label__0	6 月份 的 发货 时效 是 多久
__label__0	第三方 商家 发货 有 时间 限制 吗
__label__5	请问   结算 在 哪里 操作  
__label__6	国际品牌 需要 哪些 资料
__label__5	京东 钱包 登录 网址 是 什么
__label__5	我 如何 下载 明细账
__label__5	对账 导出 订单 明细 无 数据
__label__2	拼购 成功 后台 订单 不 显示 应该 怎么办
__label__5	结算 单 的 地址 有 变动 ， 不 影响 我们 结算 吧
__label__0	618 延迟 发货 需要 申请 吗
__label__5	我 这边 开通 了 t + 1 结算 方式 了 么
__label__0	承诺 时效 如何 关闭
__label__5	订单 完成 后 几天 系统 会 结算
__label__5	我 问下 ， 京东 钱包 转账 出去 记录 在 哪里 看 呢
__label__5	为什么 京东 钱包 也 查不到 流水 记录
__label__8	如何 申请 补 差价
__label__4	平台 活动 时间 填写 不了 怎么回事 呢
__label__5	结算 款 是 通过 什么 渠道 返
__label__0	货到付款 的 订单 要 在 多少 小时 内 出库 ？
__label__4	自己 创建 的 满减 活动 ， 可以 删除 吗
__label__2	昨天 的 拼购 订单 ， 到 现在 都 还 没有 显示 出来
__label__0	我要 报备 延迟 发货 怎么弄
__label__6	申请 品牌 后 可以 卖 别的 产品 吗
__label__5	商品 已 完成 多久 钱会 到 账
__label__0	延迟 发货 会 收到 什么 处罚
__label__5	  每月 扣 的 代 收付 服务费   月度 明细 在 哪 下载  
__label__2	京东 拼购 只有 一个 人 下单 会 被 取消 吗
__label__5	结算 的 钱 是 到 京东 钱包 ， 可以 转 到 个人帐户 吗
__label__6	品牌 被 驳回 怎么 处理
__label__5	本期 结算 金额 合计 好像 不 对 啊
__label__6	旗舰店 授权书 和 销售 授权书 一样 吗
__label__5	你好 ， 我 下载 月 结账 单 怎么 打不开 ， 下载 下来 是 空 的
__label__5	京东 快递 对 账单 在 哪里 查  
__label__5	为什么 代收 配送费 会 有 收入 的 金额 ？
__label__5	怎么 看 京东 钱包 到 账
__label__5	店铺 的 钱 哪里 看
__label__5	京东 钱包 体现 出现 倒挂 提示     请问 是 什么 问题 呢
__label__5	货款 余额 怎么 提出 来 ？
__label__5	对公 账户 在 哪里
__label__1	企业 金库 有 什么 风险
__label__6	电钢琴 需要 哪 方面 的 质检 报告
__label__5	钱包 支付 密码 在 哪里 修改
__label__4	您好 ， 我 想 了解 跨 店铺 满减 ， 我们 到手 的 金额 是 多少
__label__6	你好 ， 电钢琴 需要 哪 种 质检 报告
__label__5	如何 提现 到 对公 账户
__label__5	京东 费项 指 什么 费用
__label__6	专卖 的 授权书 模板 在 哪 下载
__label__1	京东 小金库 钱 提 不 出来 如何 回事
__label__9	频道 京东 拼购 为什么 不能 报
__label__0	大件 配送 时效 设置
__label__6	旗舰店 能 有 几个 品牌
__label__0	京东 官方 的 发货 时间 是 多少
__label__6	我们 这个 卫生 生产 许可证 快 到期 了 ， 这个 是 要 在 多久 之类 上传 新 的 呢 ？
__label__5	怎么 看 商家 余额
__label__4	7 月 有 什么 官方 活动 ？
__label__6	不去 申请 品牌 停用 ， 也 不 更新 品牌 资质 ， 但是 到期 的 品牌 我们 不上 产品 ， 这样 有 什么 问题 吗 ？
__label__6	旗舰店 授权书 模板 有 吗
__label__9	拼购 优惠 在 哪里 设置
__label__0	放假 发货 报备 在 哪个 位置 呢
__label__0	客户 下 订单 需要 24 小时 发货 吗
__label__0	不同 产品 配送 时效 不 一样 怎么 设置
__label__6	产品 清单 在 哪里 上传 呀 。
__label__1	京东 金库 取出 什么 时候 到 账
__label__8	您好 ， 我 想 了解 一下 赔付 金额 怎么 算 的
__label__5	确认 收货 的 订单 如何 结算
__label__8	  商品 缺货   顾客 投诉 会 给 顾客 赔偿 吗
__label__5	  京东 钱包 提现 到 一般 户后
__label__5	京东 钱包 怎么 注销
__label__5	账户 余额   怎么 提现
__label__9	拼购 哪里 报名 ？
__label__5	运费 结算 费用 是 在 哪里 下载
__label__5	商家 到 账 是 哪里 的
__label__5	京东 钱包 的 钱 怎么 提到 个人 银行卡 里 了 ？
__label__9	拼购 商品 展示
__label__4	3 免 1 ， 我 报名 了 怎么 没有 显示 啊
__label__8	已经 退款 的 订单 ， 没有 填 运单 号 ， 怎么 申诉 理赔
__label__6	品牌 乱 挂   属于 什么 违规
__label__5	没有 妥投 结算 数据 清单 ， 哪里 查看 结算 单 呢
__label__8	无货 订单 赔付 什么
__label__5	京东 钱包 账号 如何 修改
__label__5	网 银钱 包是 基本 户 还是 一般 户
__label__8	是 理赔 到 商家 还是 客户 哪里 去 的 呢
__label__6	怎么 加 品牌  
__label__4	报 了 活动 能 取消 吗
__label__5	结算 管理 资金 管理 入口  
__label__6	品牌 ID   是 什么 意思
__label__8	怎么 给 买家 补偿金 豆
__label__3	京选 展位 里面 上传 的 商家 资质 是 哪个
__label__0	关闭 京东 配送 时效
__label__6	ROHS 质检 报告 可以 么 ？
__label__6	品牌 ID 在 哪 可以 看
__label__5	在 哪 查看 商户 号
__label__9	拼购 没有 结束 选项 怎么 取消 拼购
__label__5	  京东 钱包   在 哪
__label__5	货款 从 哪里 结算
__label__5	T + 1 结算 如何 导出 月 汇总 结算 单
__label__6	入驻 品牌 一直 处于 待 审核 状态
__label__0	暂时 发 不了 货 ， 怎么 备案 呢
__label__5	你好   我 忘 了 钱包 商户 管理员 账号 怎么办  
__label__4	怎么样 能 参加 京东 推广 产品 活动
__label__0	星期天 不 上班 发货 怎么 设置
__label__6	京东 品牌 审核 资质 消息 在 哪里 查看
__label__4	618 活动 怎么 6.2 号 就 结束 了 呢
__label__1	请问 有没有 众筹 入口
__label__6	品牌 资质 已经 审核 半个 月 了 为什么 还 没有 处理
__label__0	请问 紧急 报备 的 订单 是 谁 审核
__label__5	京东 钱包 按钮 在 哪里
__label__6	点击 更新 资质 然后 把 新 的 质检 报告 直接 更改 这样 可以 吗
__label__0	延迟 发货 需要 赔付 多少 ?
__label__9	拼购 店 拼购 时间 设置
__label__6	已有 品牌 如何 申请
__label__5	如何 查询 月 账单
__label__5	结算 银行 信息   您 的 银行账号 未 通过 验证   是 什么 意思
__label__6	申请 品牌 什么 时候 通过
__label__5	商户 中心 咱 哪里
__label__4	报名 活动 SKU 表格 上传 错误 怎么 撤回
__label__4	活动 中改 商品 怎么 改  
__label__6	品牌 等级 哪里 看 ？
__label__0	商品 无货 不 发货 会 被 处罚 吗
__label__5	京东 网银 T + 1 是 怎么 结算 的 呢
__label__5	我 那个 京东 钱包 忘记 账号 了 ， 怎么 可以 找回
__label__0	订单 延迟 发货 了 ， 商家 会 被 扣分 吗
__label__5	帮 我 看 一下 这个 上待 分配 的 钱 怎么 取出 来
__label__5	我 导出 了 这个 月 的 账单 来 了
__label__0	怎么 删除 配送 时效
__label__5	账期 是 什么
__label__5	怎么 可以 查 到 账户 余额
__label__5	商家 账户 余额 ， 在 哪里 查看 ？
__label__5	今天 收款 什么 时候 到 账
__label__5	我 店铺 怎么 进不去 企业 钱包
__label__0	在 哪 修改 发货 时效
__label__5	过期 的 结算 清单 怎么 结算
__label__5	当期 结算 单在 哪
__label__4	为什么 店铺 做 满减 促销 活动 上传 不了 产品 spu
__label__8	怎么 收 客户 的 差价
__label__6	申请 品牌 需要 准备 哪些 资料
__label__6	旗舰店 商标 要 更改 如何 改
__label__1	用 身份证 绑定 过 另 的 账号 所以 开通 不了 京东 小金库 么
__label__5	我 在 京东 钱包 申请 了 T + 结算 ， 显示 签约 成功 ， 怎么 查询 是否 生效 呢
__label__4	满 3 送 1 减 的 活动 是 哪 设置 的 吗
__label__5	本期 结算 查询 是 指 本月 所有 订单 的 总额 吗
__label__4	3 免一 的 规则 发 一下
__label__5	账单 查询 进不去
__label__4	营销 活动 在 哪里
__label__6	品牌 授权 已经 停用 怎么办
__label__5	京东 钱包 哪里 可以 看到
__label__6	品牌 活动 在 哪里 报名 ？
__label__6	质检 报告 现在 一定 要 第三方 吗 不 可以 自己 过去 检查 机构 吗
__label__5	京东 钱包 账户 金额 在 哪里 可以 查看 呢
__label__5	结算 成功 没有 收到 款 怎么回事
__label__6	卖家 如何 更换 品牌
__label__4	平台 级 活动 怎么 装修
__label__5	海外 主体 京东 企业 钱包 哪里 看
__label__5	京东 钱包 提现 手续费 是 多少
__label__5	商家 商户 号 是 什么
__label__0	厂家 自送 后 还 会 影响 发货 时效 吗
__label__0	在 哪里 看 延迟 发货
__label__6	    品牌 审核 要 多久 呢
__label__5	企业 钱包 如何 开通
__label__5	之前 在 商家 后台 结算 管理 有个 结算 明细 查询 的 ， 现在 为什么 没有 了 ？
__label__5	我 的 京东 钱包 账号密码 都 正确 为什么 不能 登录
__label__6	品牌 授权 为什么 未 通过 审核
__label__9	怎么 取消 拼购 活动 呢
__label__5	  确认 收货 后 钱 在 哪里  
__label__8	你好 ， 没有 发货 ， 如何 赔付 给 客户
__label__0	日常 延迟 发货 考核 的 订单 揽件 时效 是 多少 ？
__label__5	运费 结算 的 重量 严重 不符 ， 怎么办
__label__5	没有 提现 的 地方
__label__6	质检 报告 模板  
__label__5	店铺 在 付款 管理 中 并 没有 发现 未结算 的 订单 为什么 账户 是 冻结 状态 不能 提现
__label__9	A 中 拼 便宜 活动 怎么 报名
__label__6	专营店 授权
__label__7	2017 年 汽车用品 - 维修保养 类目 质保金 是 多少
__label__0	延迟 发货 报备 没有 聊天记录 截图 怎么办 啊
__label__5	有 欠款 哪里 付 ？
__label__8	商家 直赔 为什么 限额
__label__6	旗舰店 可以 卖 多个 品牌 的 东西 嘛
__label__9	为什么 我 是 团长 拼团   反而 没有 免单
__label__4	促销 活动 没 能 生效 ？ ？
__label__1	能 把 余额 的 钱 转入 企业 金库 吗
__label__5	公户 收到 结算 款后 需要 给 京东 开发票 吗
